source_record_id,vehicle_ref,owner_first_name,owner_last_name,event_type,event_state,event_date
TTL-C34FXT6RUK,VH-5111998890,SYNGIV-C,SYNFAM-Lclfk,title_record,DE,2021-06-14
TTL-CXSRY6GO6W,VH-5111998890,SYNGIV-Cjwly,SYNFAM-Rzyklwpkxfyzk,ownership_change,MD,2024-05-07
TTL-8OB7JCFFO6,VH-5111998890,SYNGIV-Cjwly,SYNFAM-Rzyklwpkxfyzk,record_update,MD,2025-05-23
TTL-O0JFA1GTNX,VH-5111998890,SYNGIV-Cjwly,SYNFAM-Rzyklwpkxfyzk,record_update,DE,2026-01-14
TTL-LDD0N18N6N,VH-4920114741,SYNGIV-Mpww,SYNFAM-Htwwtlxdzy,title_record,PA,2021-05-01
TTL-HFZWR0O4OF,VH-4920114741,SYNGIV-Mpwwl,SYNFAM-Htwwtlxdzy,ownership_change,DE,2023-12-25
TTL-RHDWR79ECJ,VH-4920114741,SYNGIV-Nzoj,SYNFAM-Mclmdzy,record_update,DE,2024-11-07
TTL-K77KBOTQ4N,VH-4920114741,SYNGIV-Mpwwl,SYNFAM-Htwwtlxdzy,record_update,PA,2026-05-29
TTL-4O3CZJNF7Q,VH-5604840427,SYNGIV-Rpzcrtl,SYNFAM-Hzzocfx,title_record,DE,2022-05-06
TTL-4FHW5DP96K,VH-5604840427,SYNGIV-Rpzcrt,SYNFAM-Hzzocfx,ownership_change,PA,2024-01-27
TTL-EUFX69EWFI,VH-5604840427,SYNGIV-Rpzcrtl,SYNFAM-Hzzocfx,record_update,DE,2025-08-26
TTL-ZMKGXX6BLL,VH-5604840427,SYNGIV-Alfw,SYNFAM-Hzzocfx,record_update,PA,2025-11-22
TTL-QJ2PF5GY7S,VH-1061284487,SYNGIV-Nsctdetly,SYNFAM-Xfkl,title_record,VA,2020-11-17
TTL-HFLAG2G7HB,VH-1061284487,SYNGIV-N,SYNFAM-Lolxd,ownership_change,VA,2024-01-02
TTL-TK88BYJZ9K,VH-1061284487,SYNGIV-Nlczwtyl,SYNFAM-Lolxd,record_update,DE,2025-07-07
TTL-B6SPOOKYO1,VH-1061284487,SYNGIV-Nlczwtyl,SYNFAM-Lolxd,record_update,DE,2026-01-24
TTL-2CK609SWY5,VH-9542187777,SYNGIV-E,SYNFAM-Ofrld,title_record,DE,2022-07-10
TTL-7FS2V1TAMH,VH-9542187777,SYNGIV-Elyjl,SYNFAM-Ofrld,ownership_change,DE,2024-03-11
TTL-28X2JX41EN,VH-9542187777,SYNGIV-Elyjl,SYNFAM-Ofrld,record_update,NJ,2025-11-13
TTL-9VDPCOSAVV,VH-9542187777,SYNGIV-Xtnls,SYNFAM-Vpwwpspc,record_update,NJ,2026-07-11
TTL-3V6HXJCJWJ,VH-6871210487,SYNGIV-tXnslp,SYNFAM-Slxldlvt,title_record,PA,2022-01-16
TTL-QT5E0LD5WG,VH-6871210487,SYNGIV-Czxl,SYNFAM-Rfael,ownership_change,DE,2024-05-27
TTL-U67F9VQPWD,VH-6871210487,SYNGIV-Xtnslpw,SYNFAM-Slxldlvt,record_update,PA,2025-03-16
TTL-A5PDVHW06Y,VH-6871210487,SYNGIV-X,SYNFAM-Slxldlvt,record_update,DE,2026-03-20
TTL-FMJD94UI99,VH-5183153175,SYNGIV-L,SYNFAM-Mcfydzy,title_record,DE,2021-02-07
TTL-3ZMVV2BMLC,VH-5183153175,SYNGIV-Lyuf,SYNFAM-Mcfydzy,ownership_change,FL,2024-01-12
TTL-ISWZPO46YA,VH-5183153175,SYNGIV-L,SYNFAM-Mcfydzy,record_update,DE,2025-08-04
TTL-5S9HSCQMZ4,VH-5183153175,SYNGIV-Vtlclds,SYNFAM-Rzyklwpk,record_update,FL,2026-04-13
TTL-D0KAB6H239,VH-7633984736,SYNGIV-Pxtwj,SYNFAM-Lfnzty,title_record,PA,2021-08-29
TTL-DXRFF5RX7U,VH-7633984736,SYNGIV-Pwtlyl,SYNFAM-Cjlyd,ownership_change,DE,2023-11-29
TTL-T0TQM2MW8J,VH-7633984736,SYNGIV-Pxtwj,SYNFAM-Lfnzty,record_update,DE,2025-01-25
TTL-4IMW7MVDST,VH-7633984736,SYNGIV-P,SYNFAM-Lfnzty,record_update,PA,2025-07-16
TTL-NX2DMNXVF5,VH-2557118391,SYNGIV-Dlcls,SYNFAM-Lcnpxpye,title_record,PA,2022-02-03
TTL-3EN4FU5ZST,VH-2557118391,SYNGIV-D,SYNFAM-Wzapk,ownership_change,PA,2023-09-23
TTL-V9QOI6LCMJ,VH-2557118391,SYNGIV-Dlcls,SYNFAM-Lcnpxpye,record_update,DE,2025-08-10
TTL-W9SXU4XNAW,VH-2557118391,SYNGIV-Dlcls,SYNFAM-Lcnpxpye,record_update,DE,2026-01-18
TTL-7C76WEQ6TS,VH-9312239330,SYNGIV-Lxmpc,SYNFAM-Mfewpc,title_record,MD,2022-02-23
TTL-6WFKO9UI5L,VH-9312239330,SYNGIV-Lxmpc,SYNFAM-Mfewpc,ownership_change,DE,2024-01-24
TTL-UGTGM1H0G7,VH-9312239330,SYNGIV-Upqq,SYNFAM-Mfewpc,record_update,MD,2024-10-04
TTL-P3ZE43BIK9,VH-9312239330,SYNGIV-Lxmpc,SYNFAM-Mfewpc,record_update,DE,2024-10-06
TTL-9164D5SB25,VH-0819067289,SYNGIV-X,SYNFAM-Xnaspp,title_record,MD,2020-08-14
TTL-90IN0LYYCR,VH-0819067289,SYNGIV-Uldzy,SYNFAM-Xnaspp,ownership_change,DE,2024-05-08
TTL-89EXXVBJSN,VH-0819067289,SYNGIV-Xprly,SYNFAM-Xnaspp,record_update,MD,2025-03-03
TTL-ZUZJVTG165,VH-0819067289,SYNGIV-Xprl,SYNFAM-Xnaspp,record_update,DE,2025-09-24
TTL-FSG79P0CRT,VH-8840289124,SYNGIV-Pglctde,SYNFAM-Dzwlyz,title_record,MD,2020-10-09
TTL-DW8WPLEAWZ,VH-8840289124,SYNGIV-Pctn,SYNFAM-Dcalee,ownership_change,DE,2023-12-03
TTL-LSLYWF28YB,VH-8840289124,SYNGIV-Pglctdez,SYNFAM-Dzwlyz,record_update,DE,2025-03-17
TTL-E5HPEJHYDE,VH-8840289124,SYNGIV-P,SYNFAM-Dzwlyz,record_update,MD,2025-04-25
TTL-HKA0ANI194,VH-2964882108,SYNGIV-Zwtgtl,SYNFAM-Alrp,title_record,DE,2021-08-06
TTL-7WUBVKOC8T,VH-2964882108,SYNGIV-Eslytl,SYNFAM-Alrp,ownership_change,DE,2024-05-07
TTL-F2WYNAEQD8,VH-2964882108,SYNGIV-Z,SYNFAM-Alrp,record_update,MD,2024-10-24
TTL-4CET6K42PD,VH-2964882108,SYNGIV-Zwtgtl,SYNFAM-Alrp,record_update,MD,2025-08-15
TTL-X4I6U3F4JA,VH-2258960864,SYNGIV-Mlmlcl,SYNFAM-Sltypd,title_record,PA,2021-07-28
TTL-5GZA7X8JU9,VH-2258960864,SYNGIV-L,SYNFAM-Sltypd,ownership_change,DE,2023-08-10
TTL-OLWN7Q1LRF,VH-2258960864,SYNGIV-Mlmlcl,SYNFAM-Sltypd,record_update,PA,2025-09-21
TTL-2AYYBO5TWP,VH-2258960864,SYNGIV-Mlmlcl,SYNFAM-Sltypd,record_update,DE,2026-01-01
TTL-8CSTBAMCE7,VH-1291697432,SYNGIV-Wfntyol,SYNFAM-Ozp,title_record,NJ,2021-01-15
TTL-0OQT7UI4YC,VH-1291697432,SYNGIV-Wzcpykz,SYNFAM-Dnsfxlnspc,ownership_change,DE,2024-01-20
TTL-5HH1EIJWEG,VH-1291697432,SYNGIV-Wfntyo,SYNFAM-Ozp,record_update,DE,2024-02-26
TTL-YUY1QNNURR,VH-1291697432,SYNGIV-Wfntyol,SYNFAM-Ozp,record_update,NJ,2025-04-15
TTL-0TGN8JZTGP,VH-5697333686,SYNGIV-Clnspwp,SYNFAM-Dazzypc,title_record,MD,2022-05-02
TTL-P4QWYRLRMC,VH-5697333686,SYNGIV-Opmzcls,SYNFAM-Dazzypc,ownership_change,MD,2024-07-05
TTL-C4J9K0YIDE,VH-5697333686,SYNGIV-O,SYNFAM-Dazzypc,record_update,DE,2024-12-12
TTL-Y6VAX44XBZ,VH-5697333686,SYNGIV-Opmzcls,SYNFAM-Dazzypc,record_update,DE,2026-01-10
TTL-HPF0P0MOG7,VH-1096926985,SYNGIV-A,SYNFAM-Xlcetypk,title_record,PA,2020-09-19
TTL-6E5B2BLPIU,VH-1096926985,SYNGIV-Altrp,SYNFAM-Slgpw,ownership_change,DE,2023-10-12
TTL-1Q34O0QZL1,VH-1096926985,SYNGIV-Alectnp,SYNFAM-Xlcetypk,record_update,DE,2025-08-30
TTL-VWJYSUOI8Y,VH-1096926985,SYNGIV-Alectnp,SYNFAM-Xlcetypk,record_update,PA,2026-03-10
TTL-T4UN6ZC0J6,VH-0696489145,SYNGIV-Ctnslco,SYNFAM-Xzyvfd,title_record,NY,2022-02-11
TTL-25HAIQ3MLS,VH-0696489145,SYNGIV-C,SYNFAM-Xzyvfd,ownership_change,DE,2023-08-14
TTL-UIUANW8FIO,VH-0696489145,SYNGIV-Epccj,SYNFAM-Xzyvfd,record_update,DE,2025-08-07
TTL-WCMIM7EE4U,VH-0696489145,SYNGIV-Ctnslco,SYNFAM-Xzyvfd,record_update,NY,2026-04-21
TTL-I0NRL168LO,VH-7685310799,SYNGIV-Slwwp,SYNFAM-Dnshlm,title_record,DE,2021-04-10
TTL-NE7PFSQJSG,VH-7685310799,SYNGIV-Slwwp,SYNFAM-Dnshlm,ownership_change,DE,2023-12-14
TTL-TDHMMI0VA3,VH-7685310799,SYNGIV-Pohclo,SYNFAM-Delyopgpy,record_update,NJ,2024-09-28
TTL-ZCGJJY4SG6,VH-7685310799,SYNGIV-Slwwp,SYNFAM-Dnshlm,record_update,NJ,2026-06-03
TTL-DEXHBUEC8Z,VH-6217410667,SYNGIV-Vlesj,SYNFAM-Olnzdel,title_record,DE,2021-06-23
TTL-YFFI470ZBZ,VH-6217410667,SYNGIV-Astwta,SYNFAM-Olnzdel,ownership_change,MD,2024-04-08
TTL-EVU36PZH27,VH-6217410667,SYNGIV-Velsj,SYNFAM-Olnzdel,record_update,DE,2024-12-13
TTL-A9P3TTCTN1,VH-6217410667,SYNGIV-Velsj,SYNFAM-Olnzdel,record_update,MD,2026-04-15
TTL-5ZNGFLHVRO,VH-8478708365,SYNGIV-Rpcecfop,SYNFAM-Nfdlyz,title_record,DE,2021-03-23
TTL-72PUJ03N02,VH-8478708365,SYNGIV-Rpcecfop,SYNFAM-Nfdlyz,ownership_change,MD,2024-02-24
TTL-NSGOGBNZ16,VH-8478708365,SYNGIV-Ulxpd,SYNFAM-Ytnszwd,record_update,MD,2024-12-20
TTL-G0VMTOUJIK,VH-8478708365,SYNGIV-Rpcecfop,SYNFAM-Nfdlyz,record_update,DE,2026-06-19
TTL-8TSWPHT0UF,VH-4914311081,SYNGIV-N,SYNFAM-Mzylxz,title_record,NY,2021-12-24
TTL-9S9B3G8M6P,VH-4914311081,SYNGIV-Nzwwty,SYNFAM-Mzylxz,ownership_change,DE,2023-09-30
TTL-ENRPIZY0PN,VH-4914311081,SYNGIV-X,SYNFAM-Dnshlww,record_update,NY,2024-11-25
TTL-SVEFEQJKEX,VH-4914311081,SYNGIV-Nzwwty,SYNFAM-Mzylxz,record_update,DE,2025-05-18
TTL-YOK5IXH25H,VH-8163835827,SYNGIV-Pxxl,SYNFAM-Hstep,title_record,PA,2021-05-07
TTL-HQJ1RE5LWC,VH-8163835827,SYNGIV-Pxxl,SYNFAM-Hstep,ownership_change,DE,2024-04-21
TTL-1I2YCH16ZR,VH-8163835827,SYNGIV-Wpzylcoz,SYNFAM-Hstep,record_update,PA,2025-09-21
TTL-HEIAWSXDZG,VH-8163835827,SYNGIV-Pxxl,SYNFAM-Hstep,record_update,DE,2026-04-01
TTL-6HKQKAL1IC,VH-8147885726,SYNGIV-Lwpi,SYNFAM-Mcphpc,title_record,MD,2021-12-10
TTL-2XJGGVY2O6,VH-8147885726,SYNGIV-Lmtrltw,SYNFAM-Xlntld,ownership_change,DE,2024-04-29
TTL-X4IKB6VNIP,VH-8147885726,SYNGIV-Lmtrltw,SYNFAM-Xlntld,record_update,DE,2025-09-28
TTL-042IYXPK48,VH-8147885726,SYNGIV-LMTRLTW,SYNFAM-Xlntld,record_update,MD,2026-06-18
TTL-O4QYK85XLV,VH-0330553548,SYNGIV-Xzyl,SYNFAM-Mlwodldlct,title_record,NC,2020-08-08
TTL-CPYS9YPZRP,VH-0330553548,SYNGIV-Xzyl,SYNFAM-Mlwolddlct,ownership_change,DE,2024-05-01
TTL-8JI9K51E6S,VH-0330553548,SYNGIV-X,SYNFAM-Apcpk,record_update,NC,2025-04-01
TTL-GZ7N8ODRRM,VH-0330553548,SYNGIV-Xzyl,SYNFAM-Mlwolddlct,record_update,DE,2026-06-23
TTL-9EPQHGD8C1,VH-5193595117,SYNGIV-Czdtmpw,SYNFAM-Xlyy,title_record,NY,2021-01-31
TTL-Z2VFSXJKD0,VH-5193595117,SYNGIV-Ytnzwp,SYNFAM-Slqypc,ownership_change,DE,2024-06-13
TTL-0XE6FI1C47,VH-5193595117,SYNGIV-Ytnzwp,SYNFAM-Slqypc,record_update,DE,2024-12-26
TTL-UOJOPV1TFE,VH-5193595117,SYNGIV-Ytnzwp,SYNFAM-Slqypc,record_update,,2025-03-21
TTL-35QQT9QRTF,VH-6797669274,SYNGIV-U,SYNFAM-Efcypc,title_record,MD,2022-04-08
TTL-B4TJ1BIVS0,VH-6797669274,SYNGIV-Upyytqpc,SYNFAM-Efcypc,ownership_change,MD,2023-09-20
TTL-N7MFOOZDB0,VH-6797669274,SYNGIV-Upyytqpc,SYNFAM-Efcypc,record_update,DE,2025-04-05
TTL-ZCKIWMMIGW,VH-6797669274,SYNGIV-Clnslpw,SYNFAM-Yzcxlyoty,record_update,DE,2025-12-27
TTL-2FBH8BP1BM,VH-7513158041,SYNGIV-Olhy,SYNFAM-Vzk tvzhdvt,title_record,NY,2020-10-23
TTL-KU0PYCWW8V,VH-7513158041,SYNGIV-Olhy,SYNFAM-Vzktvzhdvt,ownership_change,DE,2024-04-27
TTL-87N7CY861U,VH-7513158041,SYNGIV-Olhy,SYNFAM-Vzktvzhdvt,record_update,DE,2025-11-23
TTL-CDQZPI82ET,VH-7513158041,SYNGIV-Nslwtdp,SYNFAM-Vzktvzhdvt,record_update,NY,2026-01-26
TTL-XAEMOINAEZ,VH-8223246085,SYNGIV-Djoypj,SYNFAM-Mczklv,title_record,PA,2021-10-28
TTL-4IW2UXBFCU,VH-8223246085,SYNGIV-Djoypj,SYNFAM-Mczklv,ownership_change,PA,2024-06-22
TTL-GZ6Z19R8PB,VH-8223246085,SYNGIV-Djoypj,SYNFAM-Mczklv,record_update,DE,2025-04-28
TTL-E0CJNK9460,VH-8223246085,SYNGIV-Xlooli,SYNFAM-Rlcntl,record_update,DE,2026-04-01
TTL-GQ6R3FS0U2,VH-6875251652,SYNGIV-Ypo,SYNFAM-Apepcd,title_record,PA,2021-03-27
TTL-WNOKIE8G6X,VH-6875251652,SYNGIV-Ypo,SYNFAM-Apepcd,ownership_change,DE,2024-02-09
TTL-7ME7GYZ4HA,VH-6875251652,SYNGIV-Ypo,SYNFAM-Apepcd,record_update,PA,2024-12-22
TTL-23X0IRU7HO,VH-6875251652,SYNGIV-NPWPDEP,SYNFAM-Dtypd,record_update,DE,2025-10-28
TTL-GB2DE026BR,VH-6923175754,SYNGIV-M,SYNFAM-Nsl axly,title_record,PA,2020-10-26
TTL-3EOPJD8835,VH-6923175754,SYNGIV-Mcptlyyl,SYNFAM-Nsl axly,ownership_change,DE,2023-08-20
TTL-NOA7RSLHI0,VH-6923175754,SYNGIV-Mcptlyyl,SYNFAM-Nslaxly,record_update,PA,2024-12-04
TTL-T6DRY4B4AE,VH-6923175754,SYNGIV-Mclyot,SYNFAM-Acfopy,record_update,DE,2026-01-08
TTL-EPLNI4CDFZ,VH-1570652729,SYNGIV-Wftd,SYNFAM-Lwoctns,title_record,DE,2021-07-22
TTL-JJGRD2DFZ8,VH-1570652729,SYNGIV-Wftd,SYNFAM-Lwoctns,ownership_change,NC,2024-01-18
TTL-G4J33W4166,VH-1570652729,SYNGIV-Wftd,SYNFAM-Lwoctns,record_update,DE,2025-06-29
TTL-SX5QZ9DPNQ,VH-1570652729,SYNGIV-Xlctl,SYNFAM-Lwoctns,record_update,NC,2026-07-15
TTL-L45OC60PER,VH-0612934438,SYNGIV-Rpclcoz,SYNFAM-Aldnz,title_record,MD,2021-08-06
TTL-Y48DNSMOB9,VH-0612934438,SYNGIV-Rpclcoz,SYNFAM-Aldnz,ownership_change,DE,2024-03-10
TTL-L3R624RSRD,VH-0612934438,SYNGIV-Rpclcoz,SYNFAM-Aldnz,record_update,MD,2025-01-14
TTL-E8PR3QJDFX,VH-0612934438,SYNGIV-Espcpdl,SYNFAM-ALDNZ,record_update,DE,2026-02-16
TTL-UISPLIYQFF,VH-0561036469,SYNGIV-Upyytqpc,SYNFAM-Wzapk,title_record,NJ,2020-08-03
TTL-5703J4ZVZQ,VH-0561036469,SYNGIV-Uzdpas,SYNFAM-Mfcrzd,ownership_change,DE,2024-05-08
TTL-TPNWDTAXZ7,VH-0561036469,SYNGIV-Upyytqpc,SYNFAM-Wzapk,record_update,DE,2025-11-05
TTL-FSKB67LVRG,VH-0561036469,SYNGIV-Upyytqpc,SYNFAM-Wzapk,record_update,NJ,2026-02-01
TTL-K9A1QJ0LGO,VH-9592857956,SYNGIV-Dfdly,SYNFAM-Ytizy,title_record,PA,2020-12-06
TTL-HAN4H58Y2R,VH-9592857956,SYNGIV-Xlcj,SYNFAM-Ytizy,ownership_change,DE,2023-10-25
TTL-D2JY4ZCD3E,VH-9592857956,SYNGIV-Xlcj,SYNFAM-Ytziy,record_update,PA,2024-11-18
TTL-IF0QK2640Q,VH-9592857956,SYNGIV-Xlcj,SYNFAM-Ytizy,record_update,DE,2025-02-23
TTL-OPPCCGVFOJ,VH-7689938131,SYNGIV-Djoypj,SYNFAM-Mlcevfd,title_record,DE,2022-08-02
TTL-LY4LE0FK12,VH-7689938131,SYNGIV-Djoypj,SYNFAM-Mlcevfd,ownership_change,DE,2024-06-20
TTL-QK9AQ4O3N3,VH-7689938131,SYNGIV-Szap,SYNFAM-Pxapj,record_update,MD,2025-07-22
TTL-V8MS97E9JB,VH-7689938131,SYNGIV-Djoypj,SYNFAM-Mlcevfd,record_update,MD,2026-07-20
TTL-BREV7AIB27,VH-6509889434,SYNGIV-Vzcpp,SYNFAM-Mlwolddlct,title_record,MD,2022-03-06
TTL-W77ZZG2AYV,VH-6509889434,SYNGIV-Vzcpp,SYNFAM-Mlwolddlct,ownership_change,DE,2023-10-12
TTL-L5Y58QLLNC,VH-6509889434,SYNGIV-Uzsy,SYNFAM-Mfcvszwopc,record_update,MD,2025-08-11
TTL-XXZ0PUCPQZ,VH-6509889434,SYNGIV-Vzcpp,SYNFAM-Mlwolddlct,record_update,DE,2026-04-10
TTL-J8ANF96YFQ,VH-0596022486,SYNGIV-Mpypotne,SYNFAM-Azswxly,title_record,DE,2021-11-12
TTL-JXVSZFAV7O,VH-0596022486,SYNGIV-Mpypotne,SYNFAM-Azswxly,ownership_change,DE,2023-09-14
TTL-9QHMDNXN67,VH-0596022486,SYNGIV-Mpypotne,SYNFAM-Azswxly,record_update,MD,2025-05-12
TTL-FK88VSU4G5,VH-0596022486,SYNGIV-Mpes,SYNFAM-Dapynp,record_update,MD,2026-07-20
TTL-X56L06KUSX,VH-4540535851,SYNGIV-Uzdpas,SYNFAM-Epulol,title_record,DE,2022-05-18
TTL-F0N7ZJ80BN,VH-4540535851,SYNGIV-Uzdpas,SYNFAM-Epulol,ownership_change,MD,2024-06-24
TTL-6Q27FRZ0RC,VH-4540535851,SYNGIV-Uzdpa,SYNFAM-Epulol,record_update,,2025-07-22
TTL-JO0F3J6MO6,VH-4540535851,SYNGIV-Ylesly,SYNFAM-Epulol,record_update,DE,2026-02-25
TTL-3WBVP31OPA,VH-5928264659,SYNGIV-A,SYNFAM-Pglyrpwtde,title_record,MD,2021-03-05
TTL-GZWGAE2T7G,VH-5928264659,SYNGIV-Lyeszyj,SYNFAM-Pglyrpwtde,ownership_change,DE,2023-10-23
TTL-UVF8VE26T3,VH-5928264659,SYNGIV-Apepc,SYNFAM-Pglyrpwtde,record_update,DE,2025-02-23
TTL-PBEB9O9CVM,VH-5928264659,SYNGIV-Apepc,SYNFAM-Pglyrpwtde,record_update,MD,2026-03-18
TTL-8LFSJQPUU6,VH-4670682706,SYNGIV-Depaslytp,SYNFAM-Tdtocz,title_record,DE,2020-10-17
TTL-X4K0LMCD2U,VH-4670682706,SYNGIV-N,SYNFAM-Mlcvpc,ownership_change,PA,2024-01-07
TTL-M2EQWXK3N3,VH-4670682706,SYNGIV-D,SYNFAM-Tdtocz,record_update,PA,2024-09-08
TTL-U1V873UERP,VH-4670682706,SYNGIV-Depaslytp,SYNFAM-Tdtocz,record_update,DE,2026-07-01
TTL-8HTGUU8GVC,VH-0088491202,SYNGIV-Npntwtl,SYNFAM-Htwwtlxd,title_record,DE,2022-06-08
TTL-KKJ9EEGWM1,VH-0088491202,SYNGIV-Npntwtl,SYNFAM-Htwwtlxd,ownership_change,MD,2024-05-29
TTL-HJWIKASRQY,VH-0088491202,SYNGIV-Npntwtl,SYNFAM-Htwwtlxd,record_update,MD,2024-10-24
TTL-9I1VWZBPT7,VH-0088491202,SYNGIV-Vpgty,SYNFAM-Htwwtlxd,record_update,DE,2024-11-06
TTL-523EVN2I9J,VH-9895573632,SYNGIV-Glwpctl,SYNFAM-Xnxlyfd,title_record,DE,2021-06-28
TTL-9K3DUGDJH6,VH-9895573632,SYNGIV-Gwlotxtc,SYNFAM-Hpwns,ownership_change,PA,2024-05-11
TTL-4I771JIDKY,VH-9895573632,SYNGIV-Glwpctl,SYNFAM-Xnxlyfd,record_update,PA,2025-03-11
TTL-J0WX3E2MNY,VH-9895573632,SYNGIV-Glwpctl,SYNFAM-Xnxlyfd,record_update,DE,2025-06-20
TTL-J62AAUXGAH,VH-5214202108,SYNGIV-Mcpy,SYNFAM-Htespcdazzy,title_record,DE,2022-04-14
TTL-E4XQIB69FQ,VH-5214202108,SYNGIV-Mcpye,SYNFAM-Htespcdazzy,ownership_change,PA,2023-12-17
TTL-NNLURBDGLM,VH-5214202108,SYNGIV-Hljyp,SYNFAM-Htespcdazzy,record_update,PA,2025-03-31
TTL-OKSRRGAT8R,VH-5214202108,SYNGIV-Mcpye,SYNFAM-Htespcdazzy,record_update,DE,2026-07-08
TTL-7EDNXUL5ZY,VH-6975975582,SYNGIV-Pgpcw,SYNFAM-Rfetpccpk,title_record,DE,2020-10-30
TTL-S37VM4DCF5,VH-6975975582,SYNGIV-Pgpcwj,SYNFAM-Rfetpccpk,ownership_change,MD,2024-01-08
TTL-XWSD1U1WND,VH-6975975582,SYNGIV-Ppgcwj,SYNFAM-Rfetpccpk,record_update,MD,2024-06-20
TTL-D0J73KTLEN,VH-6975975582,SYNGIV-Olyl,SYNFAM-Rfetpcpck,record_update,DE,2025-09-30
TTL-7UKTZSJOMK,VH-5433444477,SYNGIV-Pohlc,SYNFAM-Nzcypee,title_record,DE,2020-10-30
TTL-023U4UVUVC,VH-5433444477,SYNGIV-Pohlco,SYNFAM-Nzcypee,ownership_change,NC,2023-12-27
TTL-J8LLXOUMPZ,VH-5433444477,SYNGIV-Wtyol,SYNFAM-Dtyrwpezy,record_update,NC,2025-04-06
TTL-JLZ2RK75FJ,VH-5433444477,SYNGIV-Pohlco,SYNFAM-Nzcypee,record_update,DE,2026-07-12
TTL-CIGJC24703,VH-3057768352,SYNGIV-Dzyocl,SYNFAM-Wlhcpynp,title_record,MD,2020-12-04
TTL-DRAYH8BGN2,VH-3057768352,SYNGIV-Uzsy,SYNFAM-Xzdbfpol,ownership_change,DE,2023-08-29
TTL-CE0GXQDY22,VH-3057768352,SYNGIV-D,SYNFAM-Wlhcpynp,record_update,DE,2024-10-20
TTL-FAC2FUN5DA,VH-3057768352,SYNGIV-Dzyocl,SYNFAM-Wlhcpynp,record_update,MD,2026-05-27
TTL-H21AUMAH3M,VH-5111519178,SYNGIV-Yzls,SYNFAM-Wphlcv,title_record,DE,2021-06-17
TTL-1345ZJHR2M,VH-5111519178,SYNGIV-Y,SYNFAM-Cpaapc,ownership_change,DE,2023-11-17
TTL-Q9VVCLOFEL,VH-5111519178,SYNGIV-Yzls,SYNFAM-Wphlcv,record_update,PA,2025-09-17
TTL-BUW5Y8K8CF,VH-5111519178,SYNGIV-Yzls,SYNFAM-Wphlcv,record_update,PA,2025-11-27
TTL-RJVFYVYVGX,VH-5929061427,SYNGIV-Cjwpy,SYNFAM-lSywpj,title_record,MD,2020-12-24
TTL-FO6MPM9AEI,VH-5929061427,SYNGIV-Cjwpy,SYNFAM-Slywpj,ownership_change,MD,2024-01-16
TTL-7DW1Z9KI70,VH-5929061427,SYNGIV-A,SYNFAM-Wtzypeet,record_update,DE,2024-04-05
TTL-EKQT8ZHKSC,VH-5929061427,SYNGIV-Cjwpy,SYNFAM-Slywpj,record_update,DE,2024-11-17
TTL-6BGEGQSHO0,VH-1014123854,SYNGIV-U,SYNFAM-Wfdv,title_record,PA,2021-08-25
TTL-JHNHN1GLUZ,VH-1014123854,SYNGIV-Uyzlesly,SYNFAM-Wfdv,ownership_change,DE,2024-03-27
TTL-JESCUOY53M,VH-1014123854,SYNGIV-Upcpxj,SYNFAM-Del rypc,record_update,DE,2024-04-08
TTL-8CU73VKX3Z,VH-1014123854,SYNGIV-Uzylesl,SYNFAM-Wfdv,record_update,PA,2025-07-21
TTL-IDP4W3ZVQC,VH-1631306121,SYNGIV-Lolx,SYNFAM-Wzg pwloj,title_record,DE,2021-07-04
TTL-08KNR8V7MP,VH-1631306121,SYNGIV-Lolx,SYNFAM-Wzgpwloj,ownership_change,MD,2024-04-29
TTL-LNS0PU2YQR,VH-1631306121,SYNGIV-Lolx,SYNFAM-Wzgpwloj,record_update,DE,2024-09-09
TTL-0DNYY3ANNL,VH-1631306121,SYNGIV-Dpwoz,SYNFAM-Htwvtyd,record_update,MD,2026-06-14
TTL-2VG0EZGG9J,VH-8353480378,SYNGIV-Ofly,SYNFAM-Dnsfwek,title_record,DE,2021-09-03
TTL-AFFNOQVD2A,VH-8353480378,SYNGIV-Oflyp,SYNFAM-Dnsfwek,ownership_change,NJ,2024-06-15
TTL-W5S8RGE84K,VH-8353480378,SYNGIV-Oflyp,SYNFAM-Dnsfwek,record_update,DE,2025-06-08
TTL-NO746PL3Q2,VH-8353480378,SYNGIV-Otlyp,SYNFAM-Dslcxl,record_update,,2026-03-16
TTL-AMRG50L1CY,VH-0092741269,SYNGIV-M,SYNFAM-Nzwpj,title_record,DE,2020-08-27
TTL-R0TRAYK3ZG,VH-0092741269,SYNGIV-Mctlyyl,SYNFAM-Nzwpj,ownership_change,MD,2024-03-26
TTL-BC0VWNK30N,VH-0092741269,SYNGIV-Mcpyoly,SYNFAM-Nzwpj,record_update,MD,2025-03-24
TTL-30YDQCATPP,VH-0092741269,SYNGIV-Mctlyyl,SYNFAM-Nzwpj,record_update,DE,2026-07-21
TTL-MP27VZF9O0,VH-9420619398,SYNGIV-Ulnp,SYNFAM-Yfyy,title_record,MD,2022-01-25
TTL-NWWKK4JIR4,VH-9420619398,SYNGIV-Uldzy,SYNFAM-Xnnwpyyj,ownership_change,MD,2024-02-10
TTL-ZQOOCR6CY4,VH-9420619398,SYNGIV-Ulnp,SYNFAM-Yfyy,record_update,DE,2025-10-17
